deviceId,water_temp,air_temp,ph,timestamp,month,day,hours
esp8266_C5CBC1,25.63,20.38,5.770562,2019-05-23 08:54:03.981 UTC,5,23,8
esp8266_C5CBC1,25.5,20.38,5.931344,2019-05-23 08:54:09.003 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.944469,2019-05-23 08:54:13.987 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.930688,2019-05-23 08:54:18.99 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.881469,2019-05-23 08:54:23.984 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.838156,2019-05-23 08:54:28.983 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.765969,2019-05-23 08:54:33.976 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.777781,2019-05-23 08:54:38.989 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.792219,2019-05-23 08:54:43.986 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.805344,2019-05-23 08:54:48.978 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.783031,2019-05-23 08:54:53.996 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.788938,2019-05-23 08:54:58.988 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.801406,2019-05-23 08:55:03.991 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.897875,2019-05-23 08:55:08.985 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.910344,2019-05-23 08:55:13.986 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.784344,2019-05-23 08:55:18.993 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.909688,2019-05-23 08:55:23.985 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.846031,2019-05-23 08:55:28.982 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.73775,2019-05-23 08:55:33.983 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.809937,2019-05-23 08:55:38.984 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.916906,2019-05-23 08:55:43.98 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.907062,2019-05-23 08:55:48.98 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.890656,2019-05-23 08:55:53.982 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.815844,2019-05-23 08:55:58.986 UTC,5,23,8
esp8266_C5CBC1,25.63,20.44,5.786313,2019-05-23 08:56:03.983 UTC,5,23,8
esp8266_C5CBC1,25.75,20.44,5.786969,2019-05-23 08:56:08.978 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.895906,2019-05-23 08:56:13.987 UTC,5,23,8
esp8266_C5CBC1,25.63,20.44,5.90575,2019-05-23 08:56:18.988 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.893938,2019-05-23 08:56:23.978 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.832906,2019-05-23 08:56:28.985 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.793531,2019-05-23 08:56:33.985 UTC,5,23,8
esp8266_C5CBC1,25.75,20.44,5.853906,2019-05-23 08:56:38.994 UTC,5,23,8
esp8266_C5CBC1,25.63,20.44,5.916906,2019-05-23 08:56:43.984 UTC,5,23,8
esp8266_C5CBC1,25.56,20.44,5.912969,2019-05-23 08:56:48.979 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.847344,2019-05-23 08:56:53.992 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.773844,2019-05-23 08:56:58.987 UTC,5,23,8
esp8266_C5CBC1,25.75,20.44,5.808625,2019-05-23 08:57:03.988 UTC,5,23,8
esp8266_C5CBC1,25.5,20.44,5.899188,2019-05-23 08:57:08.994 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.936594,2019-05-23 08:57:13.987 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.861125,2019-05-23 08:57:18.99 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.804031,2019-05-23 08:57:23.985 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.817812,2019-05-23 08:57:28.994 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.760719,2019-05-23 08:57:33.993 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.911,2019-05-23 08:57:38.989 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.911,2019-05-23 08:57:43.98 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.817812,2019-05-23 08:57:48.991 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.822406,2019-05-23 08:57:53.983 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.932656,2019-05-23 08:57:58.99 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.926094,2019-05-23 08:58:03.986 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.897219,2019-05-23 08:58:08.986 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.828969,2019-05-23 08:58:13.988 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.820437,2019-05-23 08:58:18.994 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.836188,2019-05-23 08:58:23.991 UTC,5,23,8
esp8266_C5CBC1,25.56,20.38,5.913625,2019-05-23 08:58:28.982 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.943156,2019-05-23 08:58:33.998 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.92675,2019-05-23 08:58:38.98 UTC,5,23,8
esp8266_C5CBC1,25.63,20.38,5.905094,2019-05-23 08:58:43.983 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.861781,2019-05-23 08:58:48.988 UTC,5,23,8
esp8266_C5CBC1,25.5,20.38,5.850625,2019-05-23 08:58:55.117 UTC,5,23,8
esp8266_C5CBC1,25.56,20.44,5.830281,2019-05-23 08:58:58.983 UTC,5,23,8
esp8266_C5CBC1,25.56,20.44,5.784344,2019-05-23 08:59:03.981 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.901812,2019-05-23 08:59:08.996 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.91625,2019-05-23 08:59:13.988 UTC,5,23,8
esp8266_C5CBC1,25.63,20.44,5.949719,2019-05-23 08:59:18.993 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.930688,2019-05-23 08:59:23.981 UTC,5,23,8
esp8266_C5CBC1,25.63,20.44,5.936594,2019-05-23 08:59:28.987 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.875563,2019-05-23 08:59:33.994 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.822406,2019-05-23 08:59:38.99 UTC,5,23,8
esp8266_C5CBC1,25.69,20.44,5.840125,2019-05-23 08:59:43.989 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.881469,2019-05-23 08:59:48.986 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.943813,2019-05-23 08:59:53.98 UTC,5,23,8
esp8266_C5CBC1,25.69,20.38,5.928719,2019-05-23 08:59:58.997 UTC,5,23,8
esp8266_C5CBC1,25.75,20.38,5.897875,2019-05-23 09:00:14.165 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.852594,2019-05-23 09:00:19.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.839469,2019-05-23 09:00:24.149 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.824375,2019-05-23 09:00:29.145 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.83225,2019-05-23 09:00:34.139 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.826344,2019-05-23 09:00:39.16 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.8375,2019-05-23 09:00:44.144 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.812562,2019-05-23 09:00:49.145 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.865719,2019-05-23 09:00:54.148 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.771219,2019-05-23 09:00:59.147 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.830281,2019-05-23 09:01:04.153 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.846687,2019-05-23 09:01:09.142 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.962844,2019-05-23 09:01:14.147 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.905094,2019-05-23 09:01:19.141 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.927406,2019-05-23 09:01:24.153 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.920188,2019-05-23 09:01:29.142 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.807969,2019-05-23 09:01:34.146 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.911,2019-05-23 09:01:39.145 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.793531,2019-05-23 09:01:44.147 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.8795,2019-05-23 09:01:49.146 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.922813,2019-05-23 09:01:54.146 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.891969,2019-05-23 09:01:59.151 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.809281,2019-05-23 09:02:04.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.887375,2019-05-23 09:02:09.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.901812,2019-05-23 09:02:14.154 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.882781,2019-05-23 09:02:19.147 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.790906,2019-05-23 09:02:24.148 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.79025,2019-05-23 09:02:29.155 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.790906,2019-05-23 09:02:34.146 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.885406,2019-05-23 09:02:39.14 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.925438,2019-05-23 09:02:44.145 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.928063,2019-05-23 09:02:49.143 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.877531,2019-05-23 09:02:54.146 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.813875,2019-05-23 09:02:59.15 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.825031,2019-05-23 09:03:04.141 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.805344,2019-05-23 09:03:09.15 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.903125,2019-05-23 09:03:14.142 UTC,5,23,9
esp8266_C5CBC1,25.56,20.44,5.865719,2019-05-23 09:03:19.15 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.797469,2019-05-23 09:03:24.143 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.903125,2019-05-23 09:03:29.146 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.897219,2019-05-23 09:03:34.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.876219,2019-05-23 09:03:39.147 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.827656,2019-05-23 09:03:44.155 UTC,5,23,9
esp8266_C5CBC1,25.5,20.44,5.861125,2019-05-23 09:03:49.144 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.917562,2019-05-23 09:03:54.144 UTC,5,23,9
esp8266_C5CBC1,25.56,20.44,5.83225,2019-05-23 09:03:59.145 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.822406,2019-05-23 09:04:04.147 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.8585,2019-05-23 09:04:09.148 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.919531,2019-05-23 09:04:14.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.883438,2019-05-23 09:04:19.169 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.794844,2019-05-23 09:04:24.15 UTC,5,23,9
esp8266_C5CBC1,25.69,20.44,5.899844,2019-05-23 09:04:29.154 UTC,5,23,9
esp8266_C5CBC1,-127,20.44,5.929375,2019-05-23 09:04:34.156 UTC,5,23,9
esp8266_C5CBC1,25.63,20.44,5.894594,2019-05-23 09:04:39.149 UTC,5,23,9
esp8266_C5CBC1,25.56,20.44,5.814531,2019-05-23 09:04:44.166 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.804031,2019-05-23 09:04:49.157 UTC,5,23,9
esp8266_C5CBC1,25.75,20.44,5.792875,2019-05-23 09:04:54.148 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.79025,2019-05-23 09:04:59.154 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.847344,2019-05-23 09:05:04.143 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.964156,2019-05-23 09:05:09.155 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.88475,2019-05-23 09:05:14.154 UTC,5,23,9
esp8266_C5CBC1,-127,20.38,5.845375,2019-05-23 09:05:19.141 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.8375,2019-05-23 09:05:24.143 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.829625,2019-05-23 09:05:29.15 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.835531,2019-05-23 09:05:34.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.94775,2019-05-23 09:05:39.148 UTC,5,23,9
esp8266_C5CBC1,25.63,20.31,5.927406,2019-05-23 09:05:44.161 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.949719,2019-05-23 09:05:49.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.913625,2019-05-23 09:05:54.155 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.906406,2019-05-23 09:05:59.161 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.80075,2019-05-23 09:06:04.159 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.783688,2019-05-23 09:06:09.146 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.878188,2019-05-23 09:06:14.147 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.937906,2019-05-23 09:06:19.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.928719,2019-05-23 09:06:24.148 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.936594,2019-05-23 09:06:29.147 UTC,5,23,9
esp8266_C5CBC1,-127,20.38,5.932,2019-05-23 09:06:34.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.930688,2019-05-23 09:06:39.157 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.870969,2019-05-23 09:06:44.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.866375,2019-05-23 09:06:49.146 UTC,5,23,9
esp8266_C5CBC1,25.63,20.31,5.918875,2019-05-23 09:06:54.151 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.939875,2019-05-23 09:06:59.148 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.820437,2019-05-23 09:07:04.15 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.777781,2019-05-23 09:07:09.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.785656,2019-05-23 09:07:14.17 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.784344,2019-05-23 09:07:19.159 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.770562,2019-05-23 09:07:24.158 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.781062,2019-05-23 09:07:29.152 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.8165,2019-05-23 09:07:34.157 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.835531,2019-05-23 09:07:39.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.893281,2019-05-23 09:07:44.147 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.919531,2019-05-23 09:07:49.143 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.912312,2019-05-23 09:07:54.165 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.910344,2019-05-23 09:07:59.159 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.865062,2019-05-23 09:08:04.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.824375,2019-05-23 09:08:09.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.796813,2019-05-23 09:08:14.148 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.820437,2019-05-23 09:08:19.149 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.911,2019-05-23 09:08:24.153 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.931344,2019-05-23 09:08:29.148 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.922156,2019-05-23 09:08:34.15 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.868344,2019-05-23 09:08:39.156 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.75875,2019-05-23 09:08:44.157 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.803375,2019-05-23 09:08:49.161 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.851937,2019-05-23 09:08:54.164 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.923469,2019-05-23 09:08:59.148 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.819125,2019-05-23 09:09:04.151 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.7535,2019-05-23 09:09:09.162 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.796813,2019-05-23 09:09:14.15 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.792875,2019-05-23 09:09:19.156 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.783688,2019-05-23 09:09:24.151 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.796156,2019-05-23 09:09:29.152 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.788281,2019-05-23 09:09:34.151 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.794188,2019-05-23 09:09:39.151 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.783688,2019-05-23 09:09:44.153 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.802062,2019-05-23 09:09:49.157 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.768594,2019-05-23 09:09:54.156 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.852594,2019-05-23 09:09:59.154 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.779094,2019-05-23 09:10:04.163 UTC,5,23,9
esp8266_C5CBC1,25.81,20.38,5.828313,2019-05-23 09:10:09.154 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.876875,2019-05-23 09:10:14.148 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.922813,2019-05-23 09:10:19.146 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.922813,2019-05-23 09:10:24.147 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.88475,2019-05-23 09:10:29.15 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.813219,2019-05-23 09:10:34.17 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.829625,2019-05-23 09:10:39.156 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.899844,2019-05-23 09:10:44.157 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.93725,2019-05-23 09:10:49.172 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.909688,2019-05-23 09:10:54.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.909031,2019-05-23 09:10:59.153 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.918875,2019-05-23 09:11:04.155 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.917562,2019-05-23 09:11:09.157 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.899844,2019-05-23 09:11:14.154 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.88475,2019-05-23 09:11:19.16 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.939875,2019-05-23 09:11:24.154 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.956281,2019-05-23 09:11:29.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.924125,2019-05-23 09:11:34.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.949063,2019-05-23 09:11:39.157 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.896562,2019-05-23 09:11:44.154 UTC,5,23,9
esp8266_C5CBC1,-127,20.38,5.859156,2019-05-23 09:11:49.152 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.819781,2019-05-23 09:11:54.16 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.819781,2019-05-23 09:11:59.15 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.81125,2019-05-23 09:12:04.149 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.865062,2019-05-23 09:12:09.169 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.834219,2019-05-23 09:12:14.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.819781,2019-05-23 09:12:19.153 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.786313,2019-05-23 09:12:24.156 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.827,2019-05-23 09:12:29.152 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.824375,2019-05-23 09:12:34.154 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.784344,2019-05-23 09:12:39.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.802062,2019-05-23 09:12:44.152 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.784344,2019-05-23 09:12:49.15 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.783688,2019-05-23 09:12:54.159 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.890656,2019-05-23 09:12:59.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.84275,2019-05-23 09:13:04.164 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.7955,2019-05-23 09:13:09.192 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.88475,2019-05-23 09:13:14.151 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.88475,2019-05-23 09:13:19.162 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.8585,2019-05-23 09:13:24.151 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.826344,2019-05-23 09:13:29.155 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.854562,2019-05-23 09:13:34.154 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.915594,2019-05-23 09:13:40.3 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.951688,2019-05-23 09:13:44.152 UTC,5,23,9
esp8266_C5CBC1,25.63,20.31,5.845375,2019-05-23 09:13:49.152 UTC,5,23,9
esp8266_C5CBC1,25.63,20.31,5.81125,2019-05-23 09:13:54.155 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.807312,2019-05-23 09:13:59.155 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.790906,2019-05-23 09:14:04.157 UTC,5,23,9
esp8266_C5CBC1,25.5,20.31,5.897875,2019-05-23 09:14:09.159 UTC,5,23,9
esp8266_C5CBC1,25.75,20.31,5.931344,2019-05-23 09:14:14.153 UTC,5,23,9
esp8266_C5CBC1,25.63,20.31,5.913625,2019-05-23 09:14:19.152 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.922813,2019-05-23 09:14:24.496 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.930031,2019-05-23 09:14:29.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.870312,2019-05-23 09:14:34.16 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.80075,2019-05-23 09:14:39.149 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.768594,2019-05-23 09:14:44.17 UTC,5,23,9
esp8266_C5CBC1,25.69,20.31,5.777781,2019-05-23 09:14:49.157 UTC,5,23,9
esp8266_C5CBC1,25.75,20.31,5.785656,2019-05-23 09:14:54.151 UTC,5,23,9
esp8266_C5CBC1,25.56,20.31,5.804031,2019-05-23 09:14:59.164 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.875563,2019-05-23 09:15:04.169 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.909688,2019-05-23 09:15:09.158 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.939219,2019-05-23 09:15:14.16 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.907719,2019-05-23 09:15:19.156 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.937906,2019-05-23 09:15:24.152 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.898531,2019-05-23 09:15:29.168 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.767281,2019-05-23 09:15:34.154 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.828313,2019-05-23 09:15:39.16 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.912312,2019-05-23 09:15:44.157 UTC,5,23,9
esp8266_C5CBC1,25.5,20.38,5.945125,2019-05-23 09:15:49.157 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.895906,2019-05-23 09:15:54.163 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.851281,2019-05-23 09:15:59.161 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.762687,2019-05-23 09:16:04.154 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.798125,2019-05-23 09:16:09.164 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.84275,2019-05-23 09:16:14.161 UTC,5,23,9
esp8266_C5CBC1,25.63,20.38,5.906406,2019-05-23 09:16:19.154 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.901812,2019-05-23 09:16:24.171 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.884094,2019-05-23 09:16:29.155 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.853906,2019-05-23 09:16:34.155 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.823719,2019-05-23 09:16:39.158 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.791563,2019-05-23 09:16:44.159 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.792875,2019-05-23 09:16:49.159 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.823719,2019-05-23 09:16:54.16 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.906406,2019-05-23 09:16:59.166 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.933313,2019-05-23 09:17:04.165 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.809281,2019-05-23 09:17:09.158 UTC,5,23,9
esp8266_C5CBC1,25.69,20.38,5.905094,2019-05-23 09:17:14.156 UTC,5,23,9
esp8266_C5CBC1,25.75,20.38,5.762687,2019-05-23 09:17:19.153 UTC,5,23,9
esp8266_C5CBC1,25.56,20.38,5.846031,2019-05-23 09:17:24.16 UTC,5,23,9
